06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2014	10.543.784
06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2013	10.598.092
06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2012	10.569.565
06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2011	11.151.848
06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2010	11.351.982
06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2009	11.286.224
06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2008	11.571.549
06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2007	10.996.500
06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2006	10.134.935
06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2005	9.530.326
06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2004	8.526.388
06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2003	8.130.540
06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2002	7.570.271
06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2001	7.113.012
06 Badajoz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2000	6.656.296
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2020	26.186.402
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2019	33.935.302
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2018	32.740.793
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2017	31.387.148
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2016	29.826.671
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2015	28.271.040
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2014	26.811.771
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2013	25.967.649
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2012	25.977.106
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2011	26.398.144
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2010	26.535.097
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2009	26.478.337
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2008	27.574.628
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2007	26.461.916
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2006	24.689.753
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2005	22.790.808
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2004	21.120.475
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2003	19.795.906
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2002	18.874.734
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2001	17.870.191
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2000	16.545.333
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2020	26.186.402
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2019	33.935.302
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2018	32.740.793
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2017	31.387.148
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2016	29.826.671
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2015	28.271.040
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2014	26.811.771
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2013	25.967.649
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2012	25.977.106
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2011	26.398.144
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2010	26.535.097
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2009	26.478.337
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2008	27.574.628
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2007	26.461.916
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2006	24.689.753
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2005	22.790.808
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2004	21.120.475
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2003	19.795.906
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2002	18.874.734
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2001	17.870.191
07 Balears, Illes	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2000	16.545.333
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2020	159.799.987
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2019	179.195.294
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2018	171.924.804
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2017	165.411.007
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2016	157.153.939
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2015	150.564.242
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2014	144.104.775
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2013	141.397.114
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2012	142.172.371
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2011	146.383.624
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2010	148.412.901
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2009	147.574.416
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2008	153.612.651
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2007	149.957.414
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2006	140.135.883
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2005	130.121.474
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2004	119.990.837
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2003	112.528.026
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2002	105.265.474
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2001	99.664.616
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2000	92.487.340
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2020	159.799.987
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2019	179.195.294
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2018	171.924.804
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2017	165.411.007
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2016	157.153.939
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2015	150.564.242
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2014	144.104.775
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2013	141.397.114
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2012	142.172.371
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2011	146.383.624
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2010	148.412.901
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2009	147.574.416
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2008	153.612.651
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2007	149.957.414
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2006	140.135.883
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2005	130.121.474
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2004	119.990.837
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2003	112.528.026
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2002	105.265.474
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2001	99.664.616
08 Barcelona	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2000	92.487.340
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2020	32.890.850
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2019	36.767.806
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2018	35.582.278
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2017	34.341.919
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2016	33.669.598
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2015	32.850.318
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2014	31.495.143
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2013	30.848.239
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2012	31.470.227
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2011	32.288.261
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2010	32.878.748
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2009	32.416.336
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2008	33.373.470
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2007	31.759.466
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2006	29.960.829
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2005	28.227.205
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2004	26.184.880
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2003	24.713.464
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2002	23.210.839
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2001	21.940.372
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2000	21.002.391
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2020	32.890.850
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2019	36.767.806
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2018	35.582.278
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2017	34.341.919
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2016	33.669.598
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2015	32.850.318
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2014	31.495.143
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2013	30.848.239
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2012	31.470.227
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2011	32.288.261
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2010	32.878.748
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2009	32.416.336
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2008	33.373.470
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2007	31.759.466
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2006	29.960.829
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2005	28.227.205
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2004	26.184.880
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2003	24.713.464
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2002	23.210.839
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2001	21.940.372
48 Bizkaia	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2000	21.002.391
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2020	9.590.945
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2019	10.596.493
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2018	10.479.188
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2017	10.035.188
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2016	9.558.230
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2015	9.229.235
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2014	8.993.418
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2013	9.077.023
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2012	9.440.103
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2011	9.603.357
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2010	9.557.416
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2009	9.530.096
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2008	10.042.711
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2007	9.596.500
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2006	8.918.877
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2005	8.455.057
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2004	7.871.351
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2003	7.347.407
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2002	6.834.577
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2001	6.461.090
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2000	6.184.835
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2020	9.590.945
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2019	10.596.493
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2018	10.479.188
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2017	10.035.188
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2016	9.558.230
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2015	9.229.235
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2014	8.993.418
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2013	9.077.023
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2012	9.440.103
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2011	9.603.357
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2010	9.557.416
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2009	9.530.096
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2008	10.042.711
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2007	9.596.500
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2006	8.918.877
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2005	8.455.057
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2004	7.871.351
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2003	7.347.407
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2002	6.834.577
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2001	6.461.090
09 Burgos	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2000	6.184.835
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2020	7.220.532
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2019	7.988.357
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2018	7.760.226
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2017	7.459.893
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2016	7.016.849
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2015	6.761.655
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2014	6.501.676
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2013	6.477.239
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2012	6.494.435
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2011	6.586.210
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2010	6.783.347
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2009	6.543.242
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2008	6.678.280
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2007	6.567.697
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2006	6.171.922
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2005	5.734.447
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2004	5.504.316
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2003	4.990.981
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2002	4.694.573
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2001	4.403.174
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2000	4.093.941
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2020	7.220.532
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2019	7.988.357
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2018	7.760.226
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2017	7.459.893
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2016	7.016.849
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2015	6.761.655
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2014	6.501.676
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2013	6.477.239
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2012	6.494.435
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2011	6.586.210
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2010	6.783.347
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2009	6.543.242
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2008	6.678.280
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2007	6.567.697
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2006	6.171.922
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2005	5.734.447
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2004	5.504.316
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2003	4.990.981
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2002	4.694.573
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2001	4.403.174
10 Cáceres	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2000	4.093.941
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2020	20.110.548
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2019	23.153.892
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2018	22.277.724
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2017	21.679.710
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2016	20.682.530
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2015	20.023.269
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2014	19.387.784
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2013	19.582.205
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2012	20.013.815
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2011	20.810.685
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2010	20.885.927
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2009	20.576.819
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2008	21.883.657
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2007	21.658.227
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2006	20.572.710
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2005	19.106.661
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2004	17.821.835
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2003	16.296.115
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2002	15.341.763
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2001	14.404.912
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2000	13.444.960
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2020	20.110.548
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2019	23.153.892
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2018	22.277.724
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2017	21.679.710
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2016	20.682.530
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2015	20.023.269
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2014	19.387.784
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2013	19.582.205
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2012	20.013.815
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2011	20.810.685
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2010	20.885.927
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2009	20.576.819
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2008	21.883.657
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2007	21.658.227
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2006	20.572.710
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2005	19.106.661
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2004	17.821.835
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2003	16.296.115
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2002	15.341.763
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2001	14.404.912
11 Cádiz	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2000	13.444.960
39 Cantabria	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2020	12.838.938
39 Cantabria	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2019	14.180.759
39 Cantabria	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2018	13.743.992
39 Cantabria	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2017	13.228.614
39 Cantabria	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2016	12.735.884
39 Cantabria	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2015	12.336.462
39 Cantabria	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2014	12.074.783
39 Cantabria	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2013	11.878.603
39 Cantabria	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2012	12.166.392
39 Cantabria	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2011	12.622.706
39 Cantabria	PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO	2010	12.836.685
